raw,alder,helbred,druk,underudd,køn,boralene,udd,blob
.77809006,67,4,,2,1,1,,.21197556
.29142311,28,4,4,2,1,0,4,.46811998
.39954838,44,4,3,2,1,1,6,.049137469
.069386676,48,5,5,2,1,0,6,.31153089
.45674714,45,4,,2,1,1,2,.22547467
.61905408,46,4,4,2,1,0,6,.57931459
.24796051,55,5,4,2,1,0,2,.55289209
.81848907,28,3,3,1,1,0,1,.0019048821
.91792601,48,5,5,2,1,0,4,.50765014
.56971556,26,4,4,2,1,0,2,.51067299
.2887798,19,1,4,1,1,0,1,.061118349
.45535472,26,2,3,1,1,0,1,.73846859
.28655678,31,5,,2,1,1,2,.34459174
.61972672,36,2,3,2,1,0,6,.077253543
.17827667,46,3,4,2,1,1,4,.1811161
.87748069,38,,4,2,1,0,4,.63180578
.038613722,41,2,4,2,1,0,6,.62189513
.58450985,45,4,4,2,1,0,4,.99760753
.8292917,48,3,4,2,1,0,4,.12988964
.27489367,47,4,2,2,1,0,,.93934095
.34972754,66,4,,2,1,1,4,.58922952
.85167253,58,3,,2,1,0,4,.57760566
.67825788,67,2,2,2,1,0,4,.72179919
.33610314,73,4,4,2,1,0,4,.14330457
.7952677,75,3,,2,1,0,4,.61847848
.040936522,68,5,,2,1,1,6,.078052878
.036052119,67,3,4,2,1,0,2,.6540907
.22404923,77,3,4,2,1,1,5,.38889915
.021516258,66,2,3,2,1,0,6,.81876874
.82051533,68,3,4,2,1,0,4,.57099277
.18995611,70,3,4,2,1,0,6,.69042742
.68764645,21,3,4,1,1,0,1,.67695624
.95344025,47,3,3,2,1,0,4,.86953229
.27167946,39,2,4,2,1,0,4,.57249445
.99128151,65,2,4,2,1,1,7,.34699696
.20273046,21,1,2,1,1,0,1,.81797987
.76101118,23,1,4,2,1,0,4,.98264766
.020608177,73,1,,2,1,0,2,.18945017
.45828995,43,3,,2,1,0,7,.45562804
.66667831,60,4,4,2,1,0,4,.54257667
.23694697,39,3,3,2,1,0,2,.73576897
.91960806,16,2,2,2,1,0,1,.45850486
.52967674,52,3,4,2,1,0,4,.10994706
.59534931,37,2,4,1,1,0,1,.37222323
.39754742,63,2,3,2,1,0,4,.99931842
.41134402,58,2,2,2,1,0,6,.41880879
.76083052,66,4,4,2,1,0,4,.65278792
.070237532,45,5,,2,1,0,6,.013098359
.16829199,50,3,3,2,1,0,2,.81545973
.91441441,20,2,3,2,1,0,4,.83996004
.8052963,29,2,3,2,1,1,4,.28725344
.73570889,41,2,4,2,1,0,4,.28706104
.42317393,51,2,3,2,1,0,4,.39492059
.63224101,59,2,3,2,1,0,7,.3315616
.13917129,67,2,4,2,1,0,6,.10418142
.71150893,81,2,4,2,1,0,4,.24839544
.73179579,79,2,5,2,1,0,2,.72434127
.63308179,17,1,3,1,1,0,1,.94548118
.72420514,33,1,3,2,1,0,4,.094733171
.93534797,59,1,5,2,1,0,6,.5029465
.58275992,64,1,3,2,1,0,6,.47076499
.31258878,67,1,4,2,1,0,,.73710662
.97452807,49,2,3,2,1,0,4,.3143394
.42836353,19,3,4,1,1,0,1,.62002498
.97894251,63,3,2,2,1,0,4,.86813563
.67856997,42,4,3,2,1,0,4,.84189314
.1775137,30,1,3,2,1,1,4,.61667114
.77073729,25,2,2,2,1,0,4,.099920332
.41224656,62,2,3,2,1,0,4,.95324951
.38133377,58,2,4,2,1,0,5,.92261767
.61839646,48,2,4,2,1,1,2,.1110555
.52326399,36,2,3,2,1,0,6,.51496631
.66566193,52,3,2,2,1,1,2,.68628418
.78267759,17,1,2,1,1,0,1,.31851459
.79227352,40,1,3,2,1,0,4,.71399629
.66775197,49,2,4,2,1,0,4,.97203279
.57800102,38,1,4,2,1,0,4,.43735459
.91375911,17,3,2,1,1,0,1,.15379958
.99082857,63,3,5,2,1,0,4,.28197664
.84305555,66,3,4,2,1,0,2,.55483502
.81617707,52,2,4,2,1,0,4,.89995062
.96422929,42,2,3,2,2,0,4,.65613794
.3553777,17,1,3,1,1,0,1,.82595223
.51184815,58,3,4,2,1,0,4,.15563697
.69423288,26,2,4,2,1,0,4,.015484748
.94572812,32,3,4,2,1,0,6,.71591198
.6546002,35,3,3,2,1,0,6,.75822204
.65578783,47,3,2,2,1,0,4,.96288133
.17572948,53,3,3,2,1,0,3,.35796353
.53558034,56,3,4,2,1,0,4,.39132446
.39503968,43,4,2,2,1,0,4,.12327691
.93257767,50,3,4,2,1,0,2,.93192244
.91742367,20,2,3,1,1,0,1,.86478275
.73484373,16,2,4,1,1,0,1,.13077325
.056892853,26,2,4,1,1,0,1,.25267285
.38927263,34,2,3,2,1,0,7,.82575053
.70445275,43,2,4,2,1,1,5,.61802721
.59826803,37,2,4,2,1,0,6,.53480768
.21587761,35,2,3,2,1,0,4,.92074507
.3449212,44,2,4,2,1,0,7,.56726092
.20389862,53,2,3,2,1,0,4,.92705452
.72124732,44,2,4,2,2,0,3,.87844396
.44591191,47,2,3,2,1,0,4,.84347367
.70280838,63,2,3,2,1,0,4,.66399992
.77204025,60,2,4,2,1,0,6,.89383596
.61342847,55,2,4,2,1,1,4,.88287205
.92702216,67,2,5,2,1,0,7,.81724393
.98217678,67,2,4,2,1,0,6,.18647781
.51340085,18,1,5,1,1,0,1,.37210092
.36485064,25,1,3,1,1,0,1,.44344676
.68784755,45,1,4,2,1,0,4,.17384666
.95711541,44,1,3,2,1,0,7,.72487366
.4959898,47,1,4,2,1,0,6,.032721311
.13003609,52,1,4,2,1,0,3,.41230518
.38839814,50,1,4,2,1,0,5,.8005141
.68417901,64,1,4,2,1,0,4,.5894227
.92751664,66,2,4,2,1,0,6,.44226521
.66778171,59,1,3,2,1,0,4,.66931492
.092860542,46,2,5,2,1,0,2,.088909872
.42258444,27,3,3,2,1,0,7,.70301557
.5860402,33,1,4,2,1,0,4,.25133151
.15140973,57,4,3,2,1,0,5,.36875319
.057937983,53,3,1,2,1,0,2,.96777618
.41403398,28,1,3,2,1,0,4,.031441916
.78810924,25,3,3,1,1,1,1,.36676931
.92816061,46,3,4,2,1,0,5,.82218027
.65081584,49,4,3,2,1,0,4,.28264663
.75898677,45,2,5,2,1,0,6,.88103211
.11614639,42,2,3,2,1,0,5,.94255948
.069334745,49,2,4,2,1,0,2,.39506608
.75322932,38,3,5,2,1,0,5,.29740626
.18326686,47,3,4,2,1,1,6,.10490157
.21928516,57,3,3,2,1,0,3,.67843461
.46337059,36,2,4,2,1,0,4,.58602703
.80590844,42,2,3,2,1,0,6,.76830894
.24073899,43,2,3,2,1,0,4,.2317459
.8058061,48,2,2,2,1,0,5,.45276064
.0020407096,50,2,3,2,1,0,5,.29546961
.64525867,43,1,4,2,1,0,5,.10303965
.80573791,16,2,3,1,1,0,1,.94230437
.20049693,16,3,3,1,1,0,1,.88558197
.7615425,28,3,3,1,1,0,1,.3985998
.58170986,53,3,3,2,1,0,6,.596569
.58786422,49,3,2,2,1,0,4,.041123018
.35837272,36,2,3,2,2,0,2,.87385702
.43953329,26,2,4,2,1,0,7,.61993694
.44110653,40,2,3,2,1,0,4,.17467372
.26337674,42,2,3,2,1,0,5,.15299015
.5418061,53,2,2,2,1,0,2,.15111226
.90521663,52,2,5,2,1,0,4,.047070052
.07126797,58,2,3,2,1,0,4,.22375374
.57301039,67,2,4,2,1,0,6,.060874645
.42868263,21,1,4,2,1,0,6,.95110279
.35524091,28,1,3,1,1,0,1,.0094718225
.74221307,44,1,3,2,1,0,5,.7297923
.78216594,25,3,3,1,1,1,1,.15223666
.61500913,74,3,4,2,1,1,6,.35062733
.43875971,70,3,5,2,1,1,4,.24512783
.66366261,25,3,3,1,1,1,1,.914994
.94591165,67,4,4,2,1,0,5,.0097191017
.52931261,36,2,3,2,1,0,4,.25526884
.17345411,17,2,2,1,1,0,1,.40545511
.11764634,56,3,3,2,1,0,4,.93844819
.66966146,48,3,4,2,1,0,4,.11915445
.8550486,17,1,3,1,1,0,1,.88907915
.86322016,66,3,4,2,2,0,6,.87676328
.73077589,59,2,5,2,1,0,2,.3132436
.029298631,41,3,3,2,1,0,6,.84357524
.014581512,59,3,2,2,1,1,4,.48566842
.7452935,57,3,4,2,1,0,,.67025346
.53239298,49,3,5,2,1,0,4,.69123524
.24551263,32,2,4,2,1,1,6,.35467669
.30277115,36,2,3,2,1,0,4,.956613
.30257761,67,2,5,2,1,0,5,.9486621
.14904004,63,2,5,2,1,0,6,.028099334
.95314771,17,2,4,2,1,0,1,.30425707
.84210473,57,2,,2,1,0,,.44263896
.052338973,16,3,4,1,1,0,1,.27710989
.87293714,49,3,4,2,1,0,4,.0061116391
.16930282,46,3,3,2,1,0,4,.79800957
.39396137,45,3,4,2,1,0,,.82936364
.16676944,70,2,4,2,1,0,4,.36646026
.14440782,34,3,4,2,1,0,4,.77155548
.011189863,24,3,4,1,1,0,1,.80626494
.79353338,46,2,4,2,1,0,5,.38620117
.39392453,48,3,4,2,1,0,4,.36907762
.64848644,76,3,5,2,1,0,,.67630136
.54240698,41,3,3,2,1,0,4,.92089224
.20538054,32,3,3,2,1,0,,.98996508
.67109859,51,2,4,2,1,0,2,.28188914
.9266578,16,2,5,2,2,0,1,.90418875
.074369103,36,2,3,2,1,0,6,.50553197
.14870887,39,2,3,2,1,0,7,.14006701
.33383682,44,2,4,2,1,0,4,.71136558
.51546752,46,3,2,2,1,0,4,.62917483
.64922816,43,2,4,2,1,0,4,.73283613
.17490561,31,2,4,2,1,0,6,.13442877
.69478142,58,4,4,2,1,0,2,.17347878
.60041791,62,3,4,2,1,0,6,.096842729
.19094971,75,4,5,2,1,0,6,.028608309
.97924215,23,2,2,1,1,0,1,.69374478
.29770866,54,2,4,2,1,0,2,.44634187
.42044467,47,1,4,2,1,0,5,.39156803
.73680139,33,3,3,2,1,1,4,.33433598
.80733961,27,2,4,2,1,0,7,.6671412
.0052096061,32,2,3,2,1,0,6,.7964223
.79186589,37,2,4,2,1,1,7,.8342756
.90165651,27,1,3,1,1,1,1,.026217997
.29489067,31,4,4,2,1,1,2,.82883507
.58872497,49,1,2,2,1,0,7,.28584889
.1462207,37,2,3,2,1,0,2,.61243975
.11062691,34,2,4,2,1,0,4,.7950809
.77979553,37,4,3,2,1,0,4,.41590217
.15608624,44,1,2,2,1,0,7,.9332732
.83807683,71,3,4,2,1,0,,.78802127
.38692707,82,3,5,2,1,0,4,.9645167
.18803203,39,1,4,1,1,0,1,.56872123
.92195499,44,2,3,2,1,0,6,.28272861
.80597293,47,3,4,2,1,0,7,.82189852
.67379665,49,2,,2,1,1,2,.58238453
.99985087,59,3,,2,1,0,2,.55089527
.46690035,51,4,5,2,1,0,4,.78025651
.82625246,41,3,3,2,1,0,2,.43680373
.2964541,58,2,5,2,1,0,7,.45182407
.30847436,33,3,3,2,2,0,4,.8683129
.022985702,54,3,3,2,1,0,5,.46705839
.45594606,46,2,3,2,1,0,4,.62825805
.62467951,20,1,2,1,1,0,1,.59590846
.77971107,58,4,4,2,1,0,4,.12856807
.61940557,27,3,3,2,1,1,4,.11744374
.35198259,41,4,4,2,1,0,2,.91651374
.63177949,36,3,4,2,1,0,6,.84359139
.99486297,67,3,,2,1,1,2,.011811665
.76354575,60,3,4,2,1,0,4,.95886809
.33185124,18,3,3,1,1,0,1,.22640646
.26557824,65,3,4,2,1,0,4,.32450879
.61764807,20,2,4,1,1,0,1,.021190366
.33677399,68,1,4,2,1,0,2,.76863414
.96985304,34,1,2,2,1,1,4,.19556566
.77521217,61,3,2,2,1,1,4,.5728327
.25275609,45,3,4,2,1,0,4,.56881475
.65401298,34,3,3,2,1,0,5,.17725097
.91744047,37,3,4,2,1,0,4,.078519881
.088219747,24,4,2,2,1,0,4,.030227195
.96300685,60,3,4,2,2,0,7,.99082357
.38770881,51,5,4,2,1,0,2,.48241836
.67318547,51,4,,2,1,0,5,.36200771
.18974763,62,3,,2,1,1,6,.16801295
.12745522,22,2,2,1,1,0,1,.68559283
.59472847,23,3,,2,1,0,2,.14701781
.86166716,27,4,2,2,1,0,4,.94338518
.31657028,39,2,4,2,1,0,6,.1334099
.0080867717,33,2,4,2,1,0,6,.4777593
.77310091,16,2,,2,1,0,1,.3573249
.5088293,49,3,4,2,1,0,4,.85311323
.58436245,28,2,4,2,1,1,6,.96297866
.50912309,28,3,4,2,1,0,7,.28334603
.34478292,57,5,2,2,1,1,2,.65244097
.60012507,62,4,5,2,1,0,5,.39275274
.55686545,16,3,2,1,1,0,1,.88432223
.83586109,28,2,2,2,1,0,4,.32824168
.53711367,19,,3,1,1,0,1,.19552495
.19212459,32,1,,2,1,0,5,.51514381
.88913089,34,3,4,2,1,0,7,.50953048
.96814245,37,2,4,2,1,0,5,.47284228
.55510575,46,5,3,2,1,0,4,.9907344
.25983486,49,3,4,2,1,1,2,.55782783
.25679606,52,3,2,2,1,1,4,.70807207
.52723891,50,2,3,2,1,0,5,.094339572
.51069909,52,4,4,2,1,0,4,.95034969
.68628067,63,3,5,2,1,0,4,.79133046
.34327888,60,2,4,2,1,0,4,.87547404
.50798619,70,,2,2,1,0,7,.40776086
.99173838,71,3,4,2,1,0,6,.63444346
.1977499,75,4,5,,1,0,,.6622476
.37812671,78,2,2,2,1,0,2,.78502864
.42186782,79,2,4,2,1,0,4,.52268606
.22160104,67,4,4,2,1,0,6,.29069316
.84531623,52,2,4,2,1,0,4,.71444809
.31771892,19,1,5,1,1,0,1,.63434881
.47486204,65,3,3,2,1,0,5,.78842127
.85146737,69,2,5,2,1,0,7,.54897481
.0055700801,74,2,5,2,1,0,5,.011837003
.47929913,67,2,4,2,1,0,4,.20922355
.68241072,33,3,,2,1,1,4,.69963998
.70714438,22,1,4,2,1,0,2,.58756399
.041193068,43,1,4,2,1,0,2,.59849554
.77061152,44,1,3,2,1,0,4,.73938334
.029326724,60,1,3,2,1,0,2,.66413289
.86275035,60,1,4,2,1,0,5,.33661208
.73257816,46,2,4,2,1,0,5,.47949973
.10043303,24,2,3,1,1,1,1,.90268433
.62760276,49,4,4,2,1,0,4,.93045276
.40415525,16,2,3,1,1,0,1,.19412567
.73508328,58,4,4,2,1,1,4,.96307337
.17879444,20,2,3,1,1,0,1,.55134094
.29127735,67,3,4,2,1,0,2,.21070531
.9273932,68,3,4,2,1,0,4,.050879434
.30015409,41,2,3,2,1,0,4,.6093058
.61930132,49,2,3,2,1,0,5,.52145785
.99973685,51,2,4,2,2,0,4,.95078903
.62997109,64,2,4,2,1,0,5,.53327304
.72393888,66,2,4,2,1,0,4,.95955807
.98640126,57,2,4,2,1,0,4,.17127855
.39474258,69,2,5,2,1,0,2,.6894502
.50020754,72,2,5,2,1,0,6,.57566935
.7831068,73,2,4,2,1,0,4,.54283869
.20319754,19,1,3,1,1,0,1,.98951703
.24782653,46,1,4,2,1,0,6,.048965055
.58244717,53,1,3,2,1,0,6,.35593742
.38454315,65,1,4,2,1,0,4,.32797289
.85877216,60,1,2,2,1,0,6,.33963248
.41985261,59,3,4,2,1,0,5,.56450891
.011174077,21,1,3,1,1,0,1,.77583796
.7714076,22,1,2,2,1,0,,.67749757
.22188614,18,1,3,1,1,0,1,.68284643
.51581925,25,1,2,1,1,1,1,.62180597
.69788814,68,2,4,2,1,0,7,.87175262
.53644687,29,1,4,2,1,0,6,.30699953
.49534944,40,3,4,2,2,0,2,.98807991
.65715653,19,2,2,1,1,0,1,.62736231
.16019164,45,2,4,2,1,0,4,.85823321
.49664733,60,2,,2,1,0,4,.74740583
.071630783,56,2,4,2,1,0,2,.74788487
.72102624,36,1,4,2,1,0,5,.23285487
.73766565,31,2,4,2,1,0,4,.80430484
.92600876,56,3,4,2,1,1,5,.090883516
.84653741,60,3,4,2,1,1,6,.93835682
.20682706,62,3,4,2,1,0,4,.48911625
.97546375,19,2,3,1,1,0,1,.87699938
.61580855,32,2,4,2,1,0,4,.15605839
.83600062,39,2,5,2,1,0,4,.88145238
.85743397,43,2,4,2,1,0,6,.75659513
.95948368,36,2,4,2,1,0,6,.73579651
.05650074,39,2,4,2,2,0,4,.64201325
.96015179,34,2,4,2,1,0,3,.9092592
.5813399,42,2,4,2,1,0,4,.38785881
.60133487,46,2,4,2,1,0,7,.84997874
.2969164,44,2,3,2,1,0,3,.81153238
.84913307,51,2,2,2,1,0,7,.27924943
.20299986,19,1,3,1,1,0,1,.78687221
.9259488,45,1,3,2,1,0,4,.038779944
.55563265,47,1,4,2,1,0,,.64478195
.33747762,66,2,5,2,1,0,5,.81237555
.13152143,58,3,4,2,1,0,2,.75975823
.12841573,30,2,5,2,1,0,6,.23896034
.71338004,59,2,2,2,1,0,5,.69236344
.81338656,22,2,3,2,1,0,,.47352895
.75125265,18,2,4,1,1,0,1,.7406171
.23295689,31,2,4,,1,0,,.72207689
.16328259,44,2,4,2,1,0,6,.090036646
.10338034,61,2,3,2,1,0,6,.58416539
.7150591,46,2,4,2,2,0,4,.27501136
.17848858,19,1,3,1,1,0,1,.12500437
.67331469,27,3,3,2,1,0,4,.66104764
.50596708,25,2,4,1,1,1,1,.6233834
.84576809,17,2,4,1,1,0,1,.61489409
.80692399,21,2,3,2,1,0,3,.24822161
.32695308,43,2,4,2,1,0,5,.081298411
.72353524,48,2,3,2,1,0,2,.7815035
.50572002,57,2,3,2,1,0,6,.70152402
.44110137,58,2,2,2,1,0,5,.35370216
.71757132,18,2,4,1,1,0,1,.22538151
.31350014,23,1,2,2,1,0,4,.90635794
.82786196,19,1,3,1,1,0,1,.68748176
.227948,34,1,4,1,1,1,1,.77032703
.52032107,23,1,3,2,1,0,7,.58619142
.58003896,46,1,4,2,1,0,7,.85079461
.040014509,61,3,4,2,1,0,4,.53214943
.0066393293,60,4,3,2,1,0,4,.80156118
.75360399,29,2,4,2,1,0,4,.93882591
.53693843,53,3,4,2,2,0,6,.51189315
.37046716,23,1,3,2,1,0,4,.50788665
.47539827,25,2,3,2,2,0,4,.030811531
.36498496,62,1,1,2,1,1,5,.048622437
.3735109,35,2,2,2,1,0,4,.71796733
.058050968,61,3,4,2,1,0,2,.25699711
.84676909,41,3,5,2,1,0,5,.32531491
.8387906,43,3,3,2,1,0,4,.28940901
.11598951,16,2,3,1,1,0,1,.95977598
.71418351,63,1,4,2,1,0,7,.61026824
.54826009,38,3,3,2,1,0,4,.60832494
.06598977,53,3,4,2,1,0,4,.84306633
.64109105,44,3,3,2,1,0,4,.27406487
.51752931,20,2,2,1,1,0,1,.70874774
.71956319,36,2,2,2,1,0,3,.17767338
.67844594,36,2,4,2,1,0,6,.54928023
.18995519,49,2,3,2,1,0,5,.96604609
.17319319,51,2,4,2,1,0,6,.25086075
.052469123,34,2,3,2,1,0,4,.67152959
.022982314,71,3,4,2,1,0,2,.88391006
.4735218,67,3,2,2,1,0,2,.6045478
.91084617,29,4,2,1,1,1,1,.47655171
.5692119,18,2,,1,1,0,1,.66449642
.7152071,49,3,3,2,1,0,5,.4764618
.18428336,68,3,5,2,1,1,5,.38863626
.51012981,28,1,2,2,1,0,6,.44132358
.37675101,40,3,3,2,1,0,4,.55022001
.83789366,28,2,2,2,1,1,4,.12118103
.85240585,40,2,4,2,1,0,7,.19725986
.4814201,37,2,,2,1,0,6,.52814519
.31746897,48,2,3,2,1,0,7,.30085027
.79524976,49,2,,2,1,0,4,.86010462
.68594158,18,2,3,1,1,0,1,.81624407
.49913275,47,2,4,2,1,0,5,.07247752
.72749782,20,2,3,1,1,0,1,.97816885
.67914343,24,2,3,1,1,0,1,.65651494
.2810421,57,3,4,2,1,0,6,.14525162
.069670022,17,2,2,1,1,0,1,.15038419
.47235844,34,4,3,2,1,0,6,.27337682
.12274216,42,3,4,2,1,0,2,.079730593
.4286738,16,2,4,1,1,0,1,.80894238
.56371939,48,1,5,2,1,0,2,.53980732
.33468968,46,3,4,2,1,0,6,.81231171
.25855455,57,3,3,2,1,0,2,.23202842
.87646633,42,2,4,2,1,0,4,.062070187
.095214926,44,3,4,2,1,0,4,.79545909
.79123783,44,3,2,2,1,0,4,.69947666
.054589845,61,3,4,2,1,0,2,.059983671
.36037681,59,3,5,2,1,0,6,.37361494
.67938322,27,3,3,2,1,0,6,.65731972
.83935738,49,2,4,2,2,0,2,.42430705
.50100589,38,2,4,2,1,0,7,.83691025
.83369249,60,3,2,2,1,0,4,.40167961
.23611683,68,3,5,2,1,0,2,.27912039
.97281224,48,3,4,2,1,0,4,.65331686
.95670176,38,3,4,2,1,0,7,.45826766
.75862229,46,3,4,2,1,0,2,.95213836
.8847478,43,4,4,2,1,0,5,.20384546
.66438198,55,3,3,2,1,1,7,.041437443
.45689216,33,3,4,1,1,0,1,.13285989
.68495661,47,1,5,2,1,0,4,.25048423
.71018445,58,4,3,2,1,0,4,.21846908
.16503622,21,2,4,1,1,0,1,.36510885
.15160426,35,2,4,2,1,0,7,.19509605
.0573126,56,3,2,2,1,0,3,.19976981
.22592194,23,2,3,2,1,1,6,.22525473
.57160932,20,3,2,1,1,0,1,.76693952
.93013531,49,3,,2,1,1,2,.74682039
.67869139,34,3,4,2,1,0,4,.80943125
.017104829,58,3,4,2,1,0,4,.041048642
.21770777,36,2,,2,2,0,7,.61405671
.28709921,28,2,4,2,1,0,3,.14069161
.18741396,52,4,2,2,1,0,2,.99263388
.63505173,46,4,2,2,1,0,2,.29560551
.86115777,81,3,5,2,1,0,4,.85600585
.40857622,36,3,,2,1,0,4,.41457328
.27604693,20,2,2,1,1,0,1,.38345331
.88475877,35,3,2,2,1,0,2,.1243728
.67598701,41,2,3,2,1,0,5,.068340316
.37663662,83,4,4,2,1,0,,.45740461
.70772296,44,3,4,2,1,0,4,.66767401
.21553536,35,2,4,2,1,1,6,.35914284
.80329818,60,3,5,2,1,0,4,.84411061
.72180754,31,3,3,2,1,0,6,.90439045
.60312945,32,3,4,2,1,0,2,.19715598
.65573359,65,4,,2,1,0,4,.95718676
.3323541,41,5,3,2,1,0,4,.87502956
.29102927,41,3,3,2,1,0,4,.37521127
.19628063,27,1,2,2,1,1,,.89876896
.12257728,28,3,2,1,1,0,1,.93251002
.035812188,23,3,4,2,1,1,4,.86233521
.78753024,33,1,3,2,1,0,7,.84528089
.8556419,39,1,4,2,1,0,6,.17872357
.12824056,37,2,4,2,1,0,2,.15202442
.4083471,52,2,4,2,1,0,4,.20140076
.30001149,53,2,2,2,1,0,6,.47720581
.68693858,58,5,5,2,1,0,6,.53763193
.68707842,62,4,3,2,1,0,6,.40471649
.0064511737,64,,4,2,1,1,6,.64560026
.47590923,58,3,4,2,1,0,2,.63581306
.44268197,69,3,4,2,1,0,4,.078365117
.37394625,66,5,,2,1,0,2,.22341813
.51837695,68,2,,2,1,1,6,.082598507
.77115488,69,3,4,2,1,0,4,.89294368
.18292734,75,3,5,2,1,1,6,.23592612
.32579052,32,2,4,2,1,0,7,.067863479
.92597872,57,3,4,,1,0,,.74494594
.32387346,32,3,3,2,1,0,3,.43636319
.61316043,56,4,4,2,1,0,2,.38599694
.4177247,45,3,4,2,2,0,2,.70813608
.86540151,51,2,4,2,1,0,4,.44946671
.91001159,51,2,2,2,1,0,3,.37108859
.058661271,61,2,4,2,1,0,,.096358389
.81445521,22,1,2,1,1,0,1,.73633945
.42995408,22,1,3,2,1,0,5,.26829073
.13809066,51,1,4,2,1,0,5,.09439636
.44253415,58,1,5,2,1,0,2,.61319524
.29150721,60,3,1,2,1,0,2,.72503024
.17570174,56,2,4,2,1,0,5,.77767408
.47704291,18,2,3,2,1,0,3,.71455669
.12248473,40,2,4,2,1,0,5,.66339892
.40404782,40,2,4,2,1,0,6,.1774191
.19200352,44,2,2,2,1,0,4,.058992688
.64698035,49,2,3,2,1,0,4,.14819545
.91375035,77,2,4,2,1,0,5,.96511269
.70560992,18,1,4,1,1,0,1,.87040639
.32037753,29,1,3,2,1,0,6,.63108188
.008556366,61,1,4,2,1,0,4,.4846026
.92999274,69,3,4,2,1,1,4,.6848591
.27378502,50,3,4,2,1,0,,.0086181769
.67003274,24,1,3,2,1,0,4,.60964394
.82736641,42,2,4,2,1,0,6,.66172725
.99215293,28,3,3,2,1,0,2,.25418922
.32663983,63,3,4,2,1,0,4,.41600749
.56782991,30,2,4,1,1,0,1,.37669066
.10183988,36,2,3,2,1,0,4,.14527939
.85837549,47,2,4,2,1,0,5,.38172159
.45609093,53,3,2,2,1,1,4,.98151356
.26415741,24,2,3,1,1,0,1,.7755118
.6541512,54,3,5,2,1,1,6,.28001222
.83461553,61,2,2,2,1,0,6,.67444462
.60979611,57,3,4,2,1,0,4,.76833624
.50367516,40,3,3,2,1,1,4,.52112156
.6918906,17,2,3,1,1,0,1,.53951591
.29049847,24,2,2,2,1,1,2,.0034521027
.094272874,41,2,3,2,1,0,4,.48731476
.81391704,37,2,4,2,1,0,4,.29134405
.68171114,41,2,4,2,1,0,4,.063652262
.60133576,37,2,3,2,1,0,7,.66210204
.58044976,39,2,3,2,1,0,5,.10055207
.59674782,54,2,4,2,1,0,2,.8972562
.34442306,56,2,3,2,1,0,7,.97925103
.38511074,51,2,4,2,1,0,6,.0080887387
.16526483,67,2,2,2,1,1,4,.90228397
.6106047,25,1,3,2,1,0,4,.09708292
.34721428,29,1,4,2,1,0,4,.61440003
.21115918,41,1,4,2,1,0,5,.84969056
.43915227,41,1,3,2,1,0,7,.042799678
.93558532,50,1,3,2,1,0,5,.88126379
.20896922,52,1,3,2,1,0,6,.22351319
.5341593,52,1,4,2,1,0,2,.56748515
.12223297,48,1,4,2,1,0,7,.57728422
.38578326,54,1,2,2,1,0,6,.86842674
.81283313,57,1,,2,1,1,4,.7991997
.13116698,39,3,4,2,1,0,4,.53968173
.3732962,59,2,4,2,1,0,5,.31085068
.93384039,81,3,5,2,1,0,6,.2853502
.53756952,42,3,4,2,1,0,4,.67034382
.94000137,43,3,4,2,1,0,4,.20452465
.73293656,60,3,4,2,1,0,2,.97459936
.6137805,40,2,5,2,1,0,4,.84467524
.17911817,51,3,4,2,1,0,7,.94305825
.35556155,47,3,,2,1,0,6,.70953643
.25513521,16,3,2,1,1,0,1,.39754051
.29702678,41,3,4,2,1,0,6,.036973525
.15618634,44,3,4,2,1,0,5,.66225177
.89767784,57,3,5,2,1,0,4,.27964863
.4404783,36,2,3,2,1,0,4,.036460295
.9710893,45,2,4,2,1,0,5,.7246654
.0033032466,59,2,3,2,1,0,6,.13151835
.022478115,69,3,5,2,1,1,4,.0030446339
.98627377,74,3,4,2,1,0,7,.41926545
.2400284,29,2,3,2,1,0,6,.81547087
.44724929,38,2,3,2,1,0,4,.55053544
.67598635,45,2,4,2,1,0,7,.35650077
.5542897,41,2,4,2,1,0,7,.20365715
.64319831,44,2,4,2,1,0,6,.86089343
.047134489,46,2,4,2,1,0,7,.81812096
.59746069,45,2,4,2,1,0,4,.34103811
.63989091,45,2,3,2,1,0,7,.7535668
.8313843,31,3,5,2,1,0,7,.80519336
.7294178,43,2,4,2,1,0,6,.43835267
.45520428,55,3,4,2,1,0,7,.63183779
.1779224,19,2,2,1,1,0,1,.69932729
.094639391,51,3,,2,1,1,6,.045276485
.61604929,25,2,4,2,1,0,4,.79390717
.88313073,38,4,,2,2,0,4,.31343362
.30780202,31,2,4,1,1,0,1,.024340026
.45723376,45,2,4,2,1,0,6,.45443726
.65145284,39,2,3,2,2,0,7,.21385133
.41710189,23,2,3,2,1,0,,.53728139
.68418294,18,1,4,1,2,0,1,.40038937
.29980558,46,1,4,2,1,0,4,.95137078
.29645231,73,3,4,2,1,0,6,.87205946
.1304224,34,2,5,2,1,0,6,.022641702
.53370613,61,4,4,2,1,0,6,.41665667
.22460416,60,3,4,2,1,0,4,.023115359
.13546842,42,3,3,2,1,0,4,.93379313
.49559844,31,2,3,1,1,0,1,.043576118
.18492641,66,5,4,2,1,0,5,.72916394
.41428995,69,3,5,2,1,0,6,.77619463
.54555833,19,2,2,1,1,0,1,.87503678
.63370264,21,2,4,1,1,0,1,.4664669
